Accion,Actividad,Categoria,Emocion,person,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,LHip_x,LHip_y,LKnee_x,LKnee_y,MidHip_x_T-1,MidHip_x_T-2,MidHip_x_T-3,MidHip_x_T-4,MidHip_x_T-5,MidHip_y_T-1,MidHip_y_T-2,MidHip_y_T-3,MidHip_y_T-4,MidHip_y_T-5,RHip_x_T-1,RHip_x_T-2,RHip_x_T-3,RHip_x_T-4,RHip_x_T-5,RHip_y_T-1,RHip_y_T-2,RHip_y_T-3,RHip_y_T-4,RHip_y_T-5,RKnee_x_T-1,RKnee_x_T-2,RKnee_x_T-3,RKnee_x_T-4,RKnee_x_T-5,RKnee_y_T-1,RKnee_y_T-2,RKnee_y_T-3,RKnee_y_T-4,RKnee_y_T-5,LHip_x_T-1,LHip_x_T-2,LHip_x_T-3,LHip_x_T-4,LHip_x_T-5,LHip_y_T-1,LHip_y_T-2,LHip_y_T-3,LHip_y_T-4,LHip_y_T-5,LKnee_x_T-1,LKnee_x_T-2,LKnee_x_T-3,LKnee_x_T-4,LKnee_x_T-5,LKnee_y_T-1,LKnee_y_T-2,LKnee_y_T-3,LKnee_y_T-4,LKnee_y_T-5
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,738.8989999999999,486.418,708.102,505.51599999999996,683.1310000000001,603.888,769.748,465.881,896.0110000000001,514.332,737.454,738.924,738.9110000000001,738.922,738.93,486.42800000000005,486.414,486.43199999999996,486.394,484.969,708.0830000000001,709.5369999999999,709.528,709.5419999999999,709.547,506.978,506.958,505.51800000000003,505.481,504.032,681.68,680.212,677.289,677.28,677.2719999999999,603.88,602.405,600.94,600.914,600.918,769.72,769.7639999999999,769.7560000000001,769.7589999999999,769.7739999999999,465.866,465.86199999999997,465.889,465.853,465.844,897.461,897.435,897.443,897.447,897.457,515.7909999999999,515.79,517.2669999999999,518.7040000000001,520.187
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,738.893,486.42199999999997,708.08,506.94699999999995,684.597,605.3380000000001,769.757,465.88599999999997,897.424,515.79,738.8989999999999,737.454,738.924,738.9110000000001,738.922,486.418,486.42800000000005,486.414,486.43199999999996,486.394,708.102,708.0830000000001,709.5369999999999,709.528,709.5419999999999,505.51599999999996,506.978,506.958,505.51800000000003,505.481,683.1310000000001,681.68,680.212,677.289,677.28,603.888,603.88,602.405,600.94,600.914,769.748,769.72,769.7639999999999,769.7560000000001,769.7589999999999,465.881,465.866,465.86199999999997,465.889,465.853,896.0110000000001,897.461,897.435,897.443,897.447,514.332,515.7909999999999,515.79,517.2669999999999,518.7040000000001
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,738.913,486.415,708.11,506.955,684.5830000000001,605.35,769.7510000000001,465.88,897.44,517.238,738.893,738.8989999999999,737.454,738.924,738.9110000000001,486.42199999999997,486.418,486.42800000000005,486.414,486.43199999999996,708.08,708.102,708.0830000000001,709.5369999999999,709.528,506.94699999999995,505.51599999999996,506.978,506.958,505.51800000000003,684.597,683.1310000000001,681.68,680.212,677.289,605.3380000000001,603.888,603.88,602.405,600.94,769.757,769.748,769.72,769.7639999999999,769.7560000000001,465.88599999999997,465.881,465.866,465.86199999999997,465.889,897.424,896.0110000000001,897.461,897.435,897.443,515.79,514.332,515.7909999999999,515.79,517.2669999999999
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,737.467,486.41900000000004,708.074,506.949,684.578,605.346,769.7339999999999,467.31699999999995,897.423,517.232,738.913,738.893,738.8989999999999,737.454,738.924,486.415,486.42199999999997,486.418,486.42800000000005,486.414,708.11,708.08,708.102,708.0830000000001,709.5369999999999,506.955,506.94699999999995,505.51599999999996,506.978,506.958,684.5830000000001,684.597,683.1310000000001,681.68,680.212,605.35,605.3380000000001,603.888,603.88,602.405,769.7510000000001,769.757,769.748,769.72,769.7639999999999,465.88,465.88599999999997,465.881,465.866,465.86199999999997,897.44,897.424,896.0110000000001,897.461,897.435,517.238,515.79,514.332,515.7909999999999,515.79
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,737.4580000000001,486.418,706.637,506.955,683.1419999999999,605.32,769.7310000000001,465.88300000000004,897.437,517.266,737.467,738.913,738.893,738.8989999999999,737.454,486.41900000000004,486.415,486.42199999999997,486.418,486.42800000000005,708.074,708.11,708.08,708.102,708.0830000000001,506.949,506.955,506.94699999999995,505.51599999999996,506.978,684.578,684.5830000000001,684.597,683.1310000000001,681.68,605.346,605.35,605.3380000000001,603.888,603.88,769.7339999999999,769.7510000000001,769.757,769.748,769.72,467.31699999999995,465.88,465.88599999999997,465.881,465.866,897.423,897.44,897.424,896.0110000000001,897.461,517.232,517.238,515.79,514.332,515.7909999999999
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,738.9060000000001,486.404,708.1080000000001,504.04900000000004,683.1239999999999,605.321,769.752,467.31199999999995,897.423,518.725,737.4580000000001,737.467,738.913,738.893,738.8989999999999,486.418,486.41900000000004,486.415,486.42199999999997,486.418,706.637,708.074,708.11,708.08,708.102,506.955,506.949,506.955,506.94699999999995,505.51599999999996,683.1419999999999,684.578,684.5830000000001,684.597,683.1310000000001,605.32,605.346,605.35,605.3380000000001,603.888,769.7310000000001,769.7339999999999,769.7510000000001,769.757,769.748,465.88300000000004,467.31699999999995,465.88,465.88599999999997,465.881,897.437,897.423,897.44,897.424,896.0110000000001,517.266,517.232,517.238,515.79,514.332
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,738.94,486.41900000000004,709.554,505.49199999999996,683.122,603.875,771.198,467.341,897.436,518.72,738.9060000000001,737.4580000000001,737.467,738.913,738.893,486.404,486.418,486.41900000000004,486.415,486.42199999999997,708.1080000000001,706.637,708.074,708.11,708.08,504.04900000000004,506.955,506.949,506.955,506.94699999999995,683.1239999999999,683.1419999999999,684.578,684.5830000000001,684.597,605.321,605.32,605.346,605.35,605.3380000000001,769.752,769.7310000000001,769.7339999999999,769.7510000000001,769.757,467.31199999999995,465.88300000000004,467.31699999999995,465.88,465.88599999999997,897.423,897.437,897.423,897.44,897.424,518.725,517.266,517.232,517.238,515.79
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,738.943,486.403,709.5419999999999,504.048,683.1189999999999,603.8580000000001,771.215,467.316,897.436,520.184,738.94,738.9060000000001,737.4580000000001,737.467,738.913,486.41900000000004,486.404,486.418,486.41900000000004,486.415,709.554,708.1080000000001,706.637,708.074,708.11,505.49199999999996,504.04900000000004,506.955,506.949,506.955,683.122,683.1239999999999,683.1419999999999,684.578,684.5830000000001,603.875,605.321,605.32,605.346,605.35,771.198,769.752,769.7310000000001,769.7339999999999,769.7510000000001,467.341,467.31199999999995,465.88300000000004,467.31699999999995,465.88,897.436,897.423,897.437,897.423,897.44,518.72,518.725,517.266,517.232,517.238
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,740.377,486.405,709.558,504.04900000000004,681.65,602.3919999999999,771.242,467.315,897.456,520.184,738.943,738.94,738.9060000000001,737.4580000000001,737.467,486.403,486.41900000000004,486.404,486.418,486.41900000000004,709.5419999999999,709.554,708.1080000000001,706.637,708.074,504.048,505.49199999999996,504.04900000000004,506.955,506.949,683.1189999999999,683.122,683.1239999999999,683.1419999999999,684.578,603.8580000000001,603.875,605.321,605.32,605.346,771.215,771.198,769.752,769.7310000000001,769.7339999999999,467.316,467.341,467.31199999999995,465.88300000000004,467.31699999999995,897.436,897.436,897.423,897.437,897.423,520.184,518.72,518.725,517.266,517.232
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,738.94,486.39300000000003,709.541,504.024,678.7439999999999,602.396,771.2360000000001,467.314,897.49,520.188,740.377,738.943,738.94,738.9060000000001,737.4580000000001,486.405,486.403,486.41900000000004,486.404,486.418,709.558,709.5419999999999,709.554,708.1080000000001,706.637,504.04900000000004,504.048,505.49199999999996,504.04900000000004,506.955,681.65,683.1189999999999,683.122,683.1239999999999,683.1419999999999,602.3919999999999,603.8580000000001,603.875,605.321,605.32,771.242,771.215,771.198,769.752,769.7310000000001,467.315,467.316,467.341,467.31199999999995,465.88300000000004,897.456,897.436,897.436,897.423,897.437,520.184,520.184,518.72,518.725,517.266
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,740.4019999999999,484.965,709.579,502.57199999999995,678.742,600.922,772.684,465.86300000000006,897.495,520.179,738.94,740.377,738.943,738.94,738.9060000000001,486.39300000000003,486.405,486.403,486.41900000000004,486.404,709.541,709.558,709.5419999999999,709.554,708.1080000000001,504.024,504.04900000000004,504.048,505.49199999999996,504.04900000000004,678.7439999999999,681.65,683.1189999999999,683.122,683.1239999999999,602.396,602.3919999999999,603.8580000000001,603.875,605.321,771.2360000000001,771.242,771.215,771.198,769.752,467.314,467.315,467.316,467.341,467.31199999999995,897.49,897.456,897.436,897.436,897.423,520.188,520.184,520.184,518.72,518.725
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,740.387,484.961,709.557,502.582,677.2819999999999,602.379,772.669,465.85400000000004,897.4789999999999,521.62,740.4019999999999,738.94,740.377,738.943,738.94,484.965,486.39300000000003,486.405,486.403,486.41900000000004,709.579,709.541,709.558,709.5419999999999,709.554,502.57199999999995,504.024,504.04900000000004,504.048,505.49199999999996,678.742,678.7439999999999,681.65,683.1189999999999,683.122,600.922,602.396,602.3919999999999,603.8580000000001,603.875,772.684,771.2360000000001,771.242,771.215,771.198,465.86300000000006,467.314,467.315,467.316,467.341,897.495,897.49,897.456,897.436,897.436,520.179,520.188,520.184,520.184,518.72
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,740.385,484.978,709.547,504.019,675.828,602.361,771.2389999999999,465.88,897.443,521.669,740.387,740.4019999999999,738.94,740.377,738.943,484.961,484.965,486.39300000000003,486.405,486.403,709.557,709.579,709.541,709.558,709.5419999999999,502.582,502.57199999999995,504.024,504.04900000000004,504.048,677.2819999999999,678.742,678.7439999999999,681.65,683.1189999999999,602.379,600.922,602.396,602.3919999999999,603.8580000000001,772.669,772.684,771.2360000000001,771.242,771.215,465.85400000000004,465.86300000000006,467.314,467.315,467.316,897.4789999999999,897.495,897.49,897.456,897.436,521.62,520.179,520.188,520.184,520.184
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,738.919,484.954,708.1010000000001,502.555,675.822,602.375,771.198,465.861,896.007,523.124,740.385,740.387,740.4019999999999,738.94,740.377,484.978,484.961,484.965,486.39300000000003,486.405,709.547,709.557,709.579,709.541,709.558,504.019,502.582,502.57199999999995,504.024,504.04900000000004,675.828,677.2819999999999,678.742,678.7439999999999,681.65,602.361,602.379,600.922,602.396,602.3919999999999,771.2389999999999,772.669,772.684,771.2360000000001,771.242,465.88,465.85400000000004,465.86300000000006,467.314,467.315,897.443,897.4789999999999,897.495,897.49,897.456,521.669,521.62,520.179,520.188,520.184
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,737.4730000000001,484.931,708.079,501.102,675.797,600.938,769.7439999999999,465.85699999999997,895.9739999999999,524.573,738.919,740.385,740.387,740.4019999999999,738.94,484.954,484.978,484.961,484.965,486.39300000000003,708.1010000000001,709.547,709.557,709.579,709.541,502.555,504.019,502.582,502.57199999999995,504.024,675.822,675.828,677.2819999999999,678.742,678.7439999999999,602.375,602.361,602.379,600.922,602.396,771.198,771.2389999999999,772.669,772.684,771.2360000000001,465.861,465.88,465.85400000000004,465.86300000000006,467.314,896.007,897.443,897.4789999999999,897.495,897.49,523.124,521.669,521.62,520.179,520.188
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,737.466,483.48400000000004,706.6410000000001,499.655,675.7610000000001,600.928,769.742,464.4,895.9780000000001,526.063,737.4730000000001,738.919,740.385,740.387,740.4019999999999,484.931,484.954,484.978,484.961,484.965,708.079,708.1010000000001,709.547,709.557,709.579,501.102,502.555,504.019,502.582,502.57199999999995,675.797,675.822,675.828,677.2819999999999,678.742,600.938,602.375,602.361,602.379,600.922,769.7439999999999,771.198,771.2389999999999,772.669,772.684,465.85699999999997,465.861,465.88,465.85400000000004,465.86300000000006,895.9739999999999,896.007,897.443,897.4789999999999,897.495,524.573,523.124,521.669,521.62,520.179
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,737.426,484.976,706.6039999999999,502.555,674.35,600.925,768.279,467.338,895.9839999999999,528.9730000000001,737.466,737.4730000000001,738.919,740.385,740.387,483.48400000000004,484.931,484.954,484.978,484.961,706.6410000000001,708.079,708.1010000000001,709.547,709.557,499.655,501.102,502.555,504.019,502.582,675.7610000000001,675.797,675.822,675.828,677.2819999999999,600.928,600.938,602.375,602.361,602.379,769.742,769.7439999999999,771.198,771.2389999999999,772.669,464.4,465.85699999999997,465.861,465.88,465.85400000000004,895.9780000000001,895.9739999999999,896.007,897.443,897.4789999999999,526.063,524.573,523.124,521.669,521.62
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,736.0,484.95,706.6360000000001,501.10400000000004,674.357,602.369,766.821,465.87800000000004,895.972,530.464,737.426,737.466,737.4730000000001,738.919,740.385,484.976,483.48400000000004,484.931,484.954,484.978,706.6039999999999,706.6410000000001,708.079,708.1010000000001,709.547,502.555,499.655,501.102,502.555,504.019,674.35,675.7610000000001,675.797,675.822,675.828,600.925,600.928,600.938,602.375,602.361,768.279,769.742,769.7439999999999,771.198,771.2389999999999,467.338,464.4,465.85699999999997,465.861,465.88,895.9839999999999,895.9780000000001,895.9739999999999,896.007,897.443,528.9730000000001,526.063,524.573,523.124,521.669
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,735.9939999999999,486.394,706.5989999999999,502.57300000000004,675.77,600.935,768.2669999999999,467.343,893.063,531.952,736.0,737.426,737.466,737.4730000000001,738.919,484.95,484.976,483.48400000000004,484.931,484.954,706.6360000000001,706.6039999999999,706.6410000000001,708.079,708.1010000000001,501.10400000000004,502.555,499.655,501.102,502.555,674.357,674.35,675.7610000000001,675.797,675.822,602.369,600.925,600.928,600.938,602.375,766.821,768.279,769.742,769.7439999999999,771.198,465.87800000000004,467.338,464.4,465.85699999999997,465.861,895.972,895.9839999999999,895.9780000000001,895.9739999999999,896.007,530.464,528.9730000000001,526.063,524.573,523.124
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,735.9789999999999,486.439,703.693,504.041,675.791,602.4,768.2689999999999,470.25300000000004,888.6610000000001,533.428,735.9939999999999,736.0,737.426,737.466,737.4730000000001,486.394,484.95,484.976,483.48400000000004,484.931,706.5989999999999,706.6360000000001,706.6039999999999,706.6410000000001,708.079,502.57300000000004,501.10400000000004,502.555,499.655,501.102,675.77,674.357,674.35,675.7610000000001,675.797,600.935,602.369,600.925,600.928,600.938,768.2669999999999,766.821,768.279,769.742,769.7439999999999,467.343,465.87800000000004,467.338,464.4,465.85699999999997,893.063,895.972,895.9839999999999,895.9780000000001,895.9739999999999,531.952,530.464,528.9730000000001,526.063,524.573
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,737.451,489.343,705.1610000000001,505.517,674.335,602.401,769.757,474.655,884.2489999999999,536.323,735.9789999999999,735.9939999999999,736.0,737.426,737.466,486.439,486.394,484.95,484.976,483.48400000000004,703.693,706.5989999999999,706.6360000000001,706.6039999999999,706.6410000000001,504.041,502.57300000000004,501.10400000000004,502.555,499.655,675.791,675.77,674.357,674.35,675.7610000000001,602.4,600.935,602.369,600.925,600.928,768.2689999999999,768.2669999999999,766.821,768.279,769.742,470.25300000000004,467.343,465.87800000000004,467.338,464.4,888.6610000000001,893.063,895.972,895.9839999999999,895.9780000000001,533.428,531.952,530.464,528.9730000000001,526.063
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,738.934,486.38599999999997,708.09,499.634,672.878,600.942,771.216,471.75199999999995,872.512,533.393,737.451,735.9789999999999,735.9939999999999,736.0,737.426,489.343,486.439,486.394,484.95,484.976,705.1610000000001,703.693,706.5989999999999,706.6360000000001,706.6039999999999,505.517,504.041,502.57300000000004,501.10400000000004,502.555,674.335,675.791,675.77,674.357,674.35,602.401,602.4,600.935,602.369,600.925,769.757,768.2689999999999,768.2669999999999,766.821,768.279,474.655,470.25300000000004,467.343,465.87800000000004,467.338,884.2489999999999,888.6610000000001,893.063,895.972,895.9839999999999,536.323,533.428,531.952,530.464,528.9730000000001
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,743.32,483.48699999999997,708.0989999999999,498.13199999999995,671.37,599.464,781.4760000000001,473.18300000000005,873.971,539.278,738.934,737.451,735.9789999999999,735.9939999999999,736.0,486.38599999999997,489.343,486.439,486.394,484.95,708.09,705.1610000000001,703.693,706.5989999999999,706.6360000000001,499.634,505.517,504.041,502.57300000000004,501.10400000000004,672.878,674.335,675.791,675.77,674.357,600.942,602.401,602.4,600.935,602.369,771.216,769.757,768.2689999999999,768.2669999999999,766.821,471.75199999999995,474.655,470.25300000000004,467.343,465.87800000000004,872.512,884.2489999999999,888.6610000000001,893.063,895.972,533.393,536.323,533.428,531.952,530.464
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,744.773,484.923,709.569,492.30400000000003,665.541,595.086,781.513,474.67199999999997,865.176,537.798,743.32,738.934,737.451,735.9789999999999,735.9939999999999,483.48699999999997,486.38599999999997,489.343,486.439,486.394,708.0989999999999,708.09,705.1610000000001,703.693,706.5989999999999,498.13199999999995,499.634,505.517,504.041,502.57300000000004,671.37,672.878,674.335,675.791,675.77,599.464,600.942,602.401,602.4,600.935,781.4760000000001,771.216,769.757,768.2689999999999,768.2669999999999,473.18300000000005,471.75199999999995,474.655,470.25300000000004,467.343,873.971,872.512,884.2489999999999,888.6610000000001,893.063,539.278,533.393,536.323,533.428,531.952
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,744.817,486.431,711.015,498.171,662.578,592.132,782.965,479.06800000000004,866.625,546.617,744.773,743.32,738.934,737.451,735.9789999999999,484.923,483.48699999999997,486.38599999999997,489.343,486.439,709.569,708.0989999999999,708.09,705.1610000000001,703.693,492.30400000000003,498.13199999999995,499.634,505.517,504.041,665.541,671.37,672.878,674.335,675.791,595.086,599.464,600.942,602.401,602.4,781.513,781.4760000000001,771.216,769.757,768.2689999999999,474.67199999999997,473.18300000000005,471.75199999999995,474.655,470.25300000000004,865.176,873.971,872.512,884.2489999999999,888.6610000000001,537.798,539.278,533.393,536.323,533.428
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,743.329,486.43800000000005,709.555,499.6,659.658,593.575,781.4860000000001,479.07300000000004,865.1619999999999,552.475,744.817,744.773,743.32,738.934,737.451,486.431,484.923,483.48699999999997,486.38599999999997,489.343,711.015,709.569,708.0989999999999,708.09,705.1610000000001,498.171,492.30400000000003,498.13199999999995,499.634,505.517,662.578,665.541,671.37,672.878,674.335,592.132,595.086,599.464,600.942,602.401,782.965,781.513,781.4760000000001,771.216,769.757,479.06800000000004,474.67199999999997,473.18300000000005,471.75199999999995,474.655,866.625,865.176,873.971,872.512,884.2489999999999,546.617,537.798,539.278,533.393,536.323
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,740.41,487.89300000000003,709.543,499.61699999999996,655.265,590.643,778.5360000000001,480.55199999999996,865.164,558.375,743.329,744.817,744.773,743.32,738.934,486.43800000000005,486.431,484.923,483.48699999999997,486.38599999999997,709.555,711.015,709.569,708.0989999999999,708.09,499.6,498.171,492.30400000000003,498.13199999999995,499.634,659.658,662.578,665.541,671.37,672.878,593.575,592.132,595.086,599.464,600.942,781.4860000000001,782.965,781.513,781.4760000000001,771.216,479.07300000000004,479.06800000000004,474.67199999999997,473.18300000000005,471.75199999999995,865.1619999999999,866.625,865.176,873.971,872.512,552.475,546.617,537.798,539.278,533.393
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,740.3739999999999,487.88699999999994,706.62,499.61,652.335,589.189,777.0980000000001,480.55400000000003,866.635,565.707,740.41,743.329,744.817,744.773,743.32,487.89300000000003,486.43800000000005,486.431,484.923,483.48699999999997,709.543,709.555,711.015,709.569,708.0989999999999,499.61699999999996,499.6,498.171,492.30400000000003,498.13199999999995,655.265,659.658,662.578,665.541,671.37,590.643,593.575,592.132,595.086,599.464,778.5360000000001,781.4860000000001,782.965,781.513,781.4760000000001,480.55199999999996,479.07300000000004,479.06800000000004,474.67199999999997,473.18300000000005,865.164,865.1619999999999,866.625,865.176,873.971,558.375,552.475,546.617,537.798,539.278
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,740.375,487.889,706.6089999999999,498.17,650.83,583.318,777.09,483.455,865.1560000000001,568.595,740.3739999999999,740.41,743.329,744.817,744.773,487.88699999999994,487.89300000000003,486.43800000000005,486.431,484.923,706.62,709.543,709.555,711.015,709.569,499.61,499.61699999999996,499.6,498.171,492.30400000000003,652.335,655.265,659.658,662.578,665.541,589.189,590.643,593.575,592.132,595.086,777.0980000000001,778.5360000000001,781.4860000000001,782.965,781.513,480.55400000000003,480.55199999999996,479.07300000000004,479.06800000000004,474.67199999999997,866.635,865.164,865.1619999999999,866.625,865.176,565.707,558.375,552.475,546.617,537.798
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,737.431,487.901,703.68,498.184,647.906,583.312,772.682,483.465,863.7080000000001,568.612,740.375,740.3739999999999,740.41,743.329,744.817,487.889,487.88699999999994,487.89300000000003,486.43800000000005,486.431,706.6089999999999,706.62,709.543,709.555,711.015,498.17,499.61,499.61699999999996,499.6,498.171,650.83,652.335,655.265,659.658,662.578,583.318,589.189,590.643,593.575,592.132,777.09,777.0980000000001,778.5360000000001,781.4860000000001,782.965,483.455,480.55400000000003,480.55199999999996,479.07300000000004,479.06800000000004,865.1560000000001,866.635,865.164,865.1619999999999,866.625,568.595,565.707,558.375,552.475,546.617
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,730.1160000000001,486.403,694.883,498.135,644.962,581.875,769.7280000000001,479.083,862.2360000000001,570.0840000000001,737.431,740.375,740.3739999999999,740.41,743.329,487.901,487.889,487.88699999999994,487.89300000000003,486.43800000000005,703.68,706.6089999999999,706.62,709.543,709.555,498.184,498.17,499.61,499.61699999999996,499.6,647.906,650.83,652.335,655.265,659.658,583.312,583.318,589.189,590.643,593.575,772.682,777.09,777.0980000000001,778.5360000000001,781.4860000000001,483.465,483.455,480.55400000000003,480.55199999999996,479.07300000000004,863.7080000000001,865.1560000000001,866.635,865.164,865.1619999999999,568.612,568.595,565.707,558.375,552.475
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,731.567,486.395,693.425,496.681,643.484,580.387,771.2139999999999,480.532,862.198,570.119,730.1160000000001,737.431,740.375,740.3739999999999,740.41,486.403,487.901,487.889,487.88699999999994,487.89300000000003,694.883,703.68,706.6089999999999,706.62,709.543,498.135,498.184,498.17,499.61,499.61699999999996,644.962,647.906,650.83,652.335,655.265,581.875,583.312,583.318,589.189,590.643,769.7280000000001,772.682,777.09,777.0980000000001,778.5360000000001,479.083,483.465,483.455,480.55400000000003,480.55199999999996,862.2360000000001,863.7080000000001,865.1560000000001,866.635,865.164,570.0840000000001,568.612,568.595,565.707,558.375
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,724.2260000000001,483.49800000000005,689.0089999999999,493.75699999999995,640.581,580.34,768.2719999999999,476.148,857.8380000000001,568.632,731.567,730.1160000000001,737.431,740.375,740.3739999999999,486.395,486.403,487.901,487.889,487.88699999999994,693.425,694.883,703.68,706.6089999999999,706.62,496.681,498.135,498.184,498.17,499.61,643.484,644.962,647.906,650.83,652.335,580.387,581.875,583.312,583.318,589.189,771.2139999999999,769.7280000000001,772.682,777.09,777.0980000000001,480.532,479.083,483.465,483.455,480.55400000000003,862.198,862.2360000000001,863.7080000000001,865.1560000000001,866.635,570.119,570.0840000000001,568.612,568.595,565.707
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,721.304,482.005,686.06,489.36300000000006,640.55,578.88,763.882,474.67,854.875,567.1569999999999,724.2260000000001,731.567,730.1160000000001,737.431,740.375,483.49800000000005,486.395,486.403,487.901,487.889,689.0089999999999,693.425,694.883,703.68,706.6089999999999,493.75699999999995,496.681,498.135,498.184,498.17,640.581,643.484,644.962,647.906,650.83,580.34,580.387,581.875,583.312,583.318,768.2719999999999,771.2139999999999,769.7280000000001,772.682,777.09,476.148,480.532,479.083,483.465,483.455,857.8380000000001,862.198,862.2360000000001,863.7080000000001,865.1560000000001,568.632,570.119,570.0840000000001,568.612,568.595
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,716.908,477.605,681.666,486.41900000000004,639.075,574.506,762.4019999999999,473.19599999999997,853.4119999999999,565.686,721.304,724.2260000000001,731.567,730.1160000000001,737.431,482.005,483.49800000000005,486.395,486.403,487.901,686.06,689.0089999999999,693.425,694.883,703.68,489.36300000000006,493.75699999999995,496.681,498.135,498.184,640.55,640.581,643.484,644.962,647.906,578.88,580.34,580.387,581.875,583.312,763.882,768.2719999999999,771.2139999999999,769.7280000000001,772.682,474.67,476.148,480.532,479.083,483.465,854.875,857.8380000000001,862.198,862.2360000000001,863.7080000000001,567.1569999999999,568.632,570.119,570.0840000000001,568.612
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,716.8960000000001,473.208,683.1239999999999,483.491,637.6,570.116,758.0,470.267,850.508,562.763,716.908,721.304,724.2260000000001,731.567,730.1160000000001,477.605,482.005,483.49800000000005,486.395,486.403,681.666,686.06,689.0089999999999,693.425,694.883,486.41900000000004,489.36300000000006,493.75699999999995,496.681,498.135,639.075,640.55,640.581,643.484,644.962,574.506,578.88,580.34,580.387,581.875,762.4019999999999,763.882,768.2719999999999,771.2139999999999,769.7280000000001,473.19599999999997,474.67,476.148,480.532,479.083,853.4119999999999,854.875,857.8380000000001,862.198,862.2360000000001,565.686,567.1569999999999,568.632,570.119,570.0840000000001
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,716.8910000000001,468.814,684.6060000000001,482.0,636.1519999999999,568.64,752.1289999999999,464.411,850.4739999999999,558.364,716.8960000000001,716.908,721.304,724.2260000000001,731.567,473.208,477.605,482.005,483.49800000000005,486.395,683.1239999999999,681.666,686.06,689.0089999999999,693.425,483.491,486.41900000000004,489.36300000000006,493.75699999999995,496.681,637.6,639.075,640.55,640.581,643.484,570.116,574.506,578.88,580.34,580.387,758.0,762.4019999999999,763.882,768.2719999999999,771.2139999999999,470.267,473.19599999999997,474.67,476.148,480.532,850.508,853.4119999999999,854.875,857.8380000000001,862.198,562.763,565.686,567.1569999999999,568.632,570.119
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,711.0260000000001,465.849,678.7389999999999,480.53,636.1619999999999,568.609,743.31,457.055,846.0980000000001,553.96,716.8910000000001,716.8960000000001,716.908,721.304,724.2260000000001,468.814,473.208,477.605,482.005,483.49800000000005,684.6060000000001,683.1239999999999,681.666,686.06,689.0089999999999,482.0,483.491,486.41900000000004,489.36300000000006,493.75699999999995,636.1519999999999,637.6,639.075,640.55,640.581,568.64,570.116,574.506,578.88,580.34,752.1289999999999,758.0,762.4019999999999,763.882,768.2719999999999,464.411,470.267,473.19599999999997,474.67,476.148,850.4739999999999,850.508,853.4119999999999,854.875,857.8380000000001,558.364,562.763,565.686,567.1569999999999,568.632
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,711.0260000000001,464.381,678.7239999999999,479.089,637.607,568.6519999999999,741.86,457.056,846.07,553.966,711.0260000000001,716.8910000000001,716.8960000000001,716.908,721.304,465.849,468.814,473.208,477.605,482.005,678.7389999999999,684.6060000000001,683.1239999999999,681.666,686.06,480.53,482.0,483.491,486.41900000000004,489.36300000000006,636.1619999999999,636.1519999999999,637.6,639.075,640.55,568.609,568.64,570.116,574.506,578.88,743.31,752.1289999999999,758.0,762.4019999999999,763.882,457.055,464.411,470.267,473.19599999999997,474.67,846.0980000000001,850.4739999999999,850.508,853.4119999999999,854.875,553.96,558.364,562.763,565.686,567.1569999999999
