Accion,Actividad,Categoria,Emocion,person,L_Wrist_x,L_Wrist_y,L_Thumb_metac_x,L_Thumb_metac_y,L_Thumb_pphl_x,L_Thumb_pphl_y,L_Thumb_mphl_x,L_Thumb_mphl_y,L_Thumb_dphl_x,L_Thumb_dphl_y,L_Index_metac_x,L_Index_metac_y,L_Index_pphl_x,L_Index_pphl_y,L_Index_mphl_x,L_Index_mphl_y,L_Index_dphl_x,L_Index_dphl_y,L_Middle_metac_x,L_Middle_metac_y,L_Middle_pphl_x,L_Middle_pphl_y,L_Middle_mphl_x,L_Middle_mphl_y,L_Middle_dphl_x,L_Middle_dphl_y,L_Ring_metac_x,L_Ring_metac_y,L_Ring_pphl_x,L_Ring_pphl_y,L_Ring_mphl_x,L_Ring_mphl_y,L_Ring_dphl_x,L_Ring_dphl_y,L_Little_metac_x,L_Little_metac_y,L_Little_pphl_x,L_Little_pphl_y,L_Little_mphl_x,L_Little_mphl_y,L_Little_dphl_x,L_Little_dphl_y,R_Wrist_x,R_Wrist_y,R_Thumb_metac_x,R_Thumb_metac_y,R_Thumb_pphl_x,R_Thumb_pphl_y,R_Thumb_mphl_x,R_Thumb_mphl_y,R_Thumb_dphl_x,R_Thumb_dphl_y,R_Index_metac_x,R_Index_metac_y,R_Index_pphl_x,R_Index_pphl_y,R_Index_mphl_x,R_Index_mphl_y,R_Index_dphl_x,R_Index_dphl_y,R_Middle_metac_x,R_Middle_metac_y,R_Middle_pphl_x,R_Middle_pphl_y,R_Middle_mphl_x,R_Middle_mphl_y,R_Middle_dphl_x,R_Middle_dphl_y,R_Ring_metac_x,R_Ring_metac_y,R_Ring_pphl_x,R_Ring_pphl_y,R_Ring_mphl_x,R_Ring_mphl_y,R_Ring_dphl_x,R_Ring_dphl_y,R_Little_metac_x,R_Little_metac_y,R_Little_pphl_x,R_Little_pphl_y,R_Little_mphl_x,R_Little_mphl_y,R_Little_dphl_x,R_Little_dphl_y
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,815.6469999999999,400.71,815.204,408.24300000000005,820.079,418.657,827.612,424.861,833.1510000000001,429.736,829.828,413.11800000000005,837.5830000000001,420.208,841.571,424.861,844.23,428.62800000000004,828.498,415.11199999999997,836.696,419.1,841.3489999999999,423.532,843.3439999999999,427.74199999999996,829.385,412.89599999999996,836.253,417.32800000000003,838.247,422.64599999999996,842.457,425.969,830.7139999999999,411.124,835.5889999999999,416.44199999999995,835.81,419.765,837.804,424.19699999999995,731.453,465.07300000000004,741.893,464.152,756.632,467.222,763.388,474.592,769.836,479.81199999999995,749.263,475.20599999999996,752.948,489.63800000000003,756.018,499.157,758.7819999999999,505.29900000000004,743.1210000000001,479.81199999999995,748.034,494.551,751.7189999999999,502.535,756.632,510.82599999999996,737.5939999999999,483.49699999999996,743.1210000000001,494.858,747.113,501.30699999999996,751.7189999999999,506.527,732.988,486.56800000000004,739.13,493.93699999999995,741.893,497.00800000000004,745.2710000000001,499.77099999999996
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,815.47,401.47,815.922,408.713,821.807,418.44599999999997,829.7289999999999,425.236,836.067,430.44199999999995,831.54,414.37199999999996,838.33,421.162,841.725,426.36800000000005,843.763,430.44199999999995,830.408,413.91900000000004,837.425,418.898,840.82,423.425,842.404,428.405,830.182,412.787,835.6139999999999,417.767,836.7460000000001,422.06699999999995,834.709,426.36800000000005,828.824,413.24,834.03,416.635,832.445,421.841,830.408,427.04699999999997,729.7460000000001,466.017,742.1139999999999,465.11199999999997,755.688,470.542,761.42,476.87699999999995,769.565,480.195,747.242,478.385,751.465,492.56300000000005,754.482,501.311,757.197,508.551,740.605,482.608,746.337,495.881,749.957,501.311,752.9739999999999,504.026,735.176,485.92699999999996,741.51,495.278,745.432,499.501,749.957,501.915,731.556,488.642,737.5889999999999,494.37300000000005,741.812,496.485,744.5269999999999,497.691
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,815.49,403.95099999999996,816.148,411.409,821.632,419.964,829.529,425.44800000000004,835.8910000000001,430.93199999999996,830.4069999999999,416.235,837.645,420.403,841.3739999999999,426.764,844.007,431.59,829.529,416.67400000000004,835.8910000000001,420.62199999999996,840.278,425.44800000000004,840.716,433.345,827.336,418.86699999999996,831.942,421.28,832.6,426.764,834.1360000000001,428.519,824.703,422.596,830.4069999999999,424.351,832.6,426.764,830.6260000000001,428.958,728.732,468.29,740.154,468.861,753.576,474.57199999999995,758.1439999999999,481.711,763.284,486.28,745.0089999999999,482.282,749.863,498.273,754.432,504.841,758.716,509.69599999999997,738.441,487.99300000000005,746.722,500.55800000000005,751.862,503.98400000000004,756.431,505.412,733.586,490.849,742.439,499.416,747.579,499.70099999999996,751.862,499.70099999999996,730.7310000000001,492.848,738.441,497.702,742.7239999999999,497.131,743.295,495.13199999999995
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,813.82,403.48800000000006,814.658,411.244,821.1560000000001,419.838,828.703,425.49800000000005,834.572,431.787,829.541,415.436,836.459,420.25800000000004,839.6030000000001,426.756,842.328,431.996,828.074,416.275,836.039,420.67699999999996,838.345,426.965,837.926,432.835,826.3969999999999,418.161,831.637,421.725,834.572,426.965,835.4110000000001,431.996,823.253,423.19199999999995,829.332,424.66,831.428,428.642,832.895,431.158,728.377,472.181,738.363,472.75199999999995,749.775,478.458,755.7669999999999,486.161,760.617,492.153,744.64,490.156,749.775,503.28,754.9110000000001,506.13300000000004,757.4789999999999,508.416,738.077,493.29400000000004,746.637,503.851,750.6310000000001,502.42400000000004,753.4839999999999,499.856,733.227,495.577,741.7860000000001,502.139,744.925,500.142,745.7810000000001,496.43300000000005,729.518,496.718,736.6510000000001,499.856,740.075,499.0,740.075,496.718
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,815.779,407.207,814.922,414.066,820.066,421.782,827.997,427.57,834.6419999999999,432.92800000000005,829.498,417.92400000000004,835.928,423.06800000000004,839.7860000000001,428.64099999999996,841.715,432.92800000000005,829.283,417.92400000000004,833.57,423.06800000000004,836.357,425.212,836.1419999999999,435.286,827.3539999999999,417.06699999999995,829.712,424.14,831.212,428.42699999999996,829.926,431.642,826.2819999999999,421.56800000000004,827.997,426.49800000000005,828.426,430.356,829.283,431.213,728.415,477.534,738.498,477.814,749.701,482.856,755.023,492.37800000000004,758.664,498.82,743.82,495.73900000000003,748.8610000000001,507.783,754.183,509.463,757.2639999999999,510.023,737.658,498.82,745.5,507.50300000000004,749.421,504.702,753.062,502.741,733.177,500.781,741.299,506.102,744.38,503.30199999999996,745.78,499.941,729.816,500.781,736.538,504.142,739.3380000000001,502.461,740.179,499.941
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,815.0310000000001,408.25,813.745,414.681,818.675,423.041,826.607,428.61400000000003,832.3939999999999,434.18699999999995,828.5360000000001,418.539,835.395,424.541,838.825,430.972,840.1110000000001,434.616,827.893,418.539,833.895,424.541,835.61,429.686,834.967,435.045,826.3919999999999,418.968,831.323,424.11199999999997,831.966,429.043,831.323,432.25800000000004,825.1060000000001,423.041,827.035,426.899,830.2510000000001,428.82800000000003,828.5360000000001,431.829,727.375,481.60900000000004,737.937,483.32199999999995,749.355,489.031,754.493,499.30699999999996,757.918,506.44300000000004,743.36,502.161,749.069,513.5790000000001,753.6360000000001,513.5790000000001,756.205,511.866,737.6510000000001,505.301,745.073,512.7230000000001,749.069,509.29699999999997,752.495,506.44300000000004,733.3689999999999,506.44300000000004,740.791,511.01,743.6460000000001,507.014,742.789,502.44699999999995,730.2289999999999,506.158,735.653,508.441,738.222,506.44300000000004,739.935,503.30300000000005
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,815.9739999999999,409.559,813.5160000000001,415.089,815.155,424.30400000000003,824.3710000000001,429.834,831.539,435.978,829.9,422.871,833.791,427.58099999999996,837.068,431.472,839.321,435.159,829.2860000000001,424.30400000000003,832.563,427.17199999999997,835.43,428.81,837.683,434.749,828.8760000000001,422.871,832.563,426.76199999999994,832.563,427.58099999999996,838.502,434.954,834.201,423.28,835.02,426.352,836.659,432.70099999999996,838.502,434.54400000000004,727.1260000000001,486.425,737.1160000000001,488.423,747.9630000000001,495.845,753.102,506.69199999999995,756.5269999999999,514.684,741.9689999999999,511.259,747.678,517.253,750.533,520.1080000000001,752.816,522.391,735.404,512.115,741.398,515.826,744.538,515.826,749.105,511.54400000000004,731.122,509.26099999999997,734.547,515.255,737.687,513.257,741.398,510.11699999999996,727.982,506.977,727.982,512.972,729.695,512.115,733.977,508.404
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,816.65,409.94699999999995,813.3739999999999,416.293,814.807,424.68699999999995,822.9960000000001,431.23800000000006,828.319,438.199,825.658,422.435,832.0039999999999,428.37199999999996,835.4839999999999,433.695,837.5319999999999,437.789,828.1139999999999,425.915,829.957,427.962,833.232,431.852,835.4839999999999,436.97,828.1139999999999,425.915,825.453,429.395,833.028,434.10400000000004,836.508,437.38,814.6030000000001,425.915,818.0830000000001,425.506,836.0989999999999,434.10400000000004,823.6110000000001,435.537,728.2080000000001,494.004,739.185,496.37800000000004,748.9760000000001,506.465,751.6460000000001,516.552,754.02,523.376,741.559,519.816,750.459,528.419,754.91,528.123,754.316,522.189,736.515,521.596,745.416,527.529,748.383,523.376,747.493,518.036,732.362,521.299,740.372,526.0459999999999,743.6360000000001,521.596,742.449,516.552,729.395,519.222,735.0319999999999,522.486,738.592,520.706,739.482,517.146
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,816.8330000000001,416.805,813.689,420.787,816.413,425.81800000000004,820.605,433.99199999999996,825.426,440.49,826.893,427.285,831.086,432.315,833.81,436.92699999999996,835.487,440.699,827.5219999999999,427.704,830.247,432.315,834.439,438.394,835.068,440.699,828.3610000000001,429.381,830.0369999999999,432.315,830.8760000000001,432.73400000000004,834.6489999999999,439.44199999999995,832.133,428.962,831.086,432.944,832.972,437.13599999999997,834.02,437.765,727.915,499.967,739.025,503.05300000000005,748.9,512.62,751.3689999999999,523.73,753.8380000000001,531.753,742.1110000000001,526.507,748.592,532.371,751.9860000000001,534.839,754.7639999999999,534.839,736.865,527.433,743.654,532.062,746.431,528.976,746.74,524.038,733.1610000000001,526.816,738.408,529.285,741.185,526.507,742.1110000000001,522.187,728.841,525.273,731.927,526.507,737.173,524.038,736.865,521.569
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,817.1439999999999,417.93,812.9810000000001,421.874,813.6389999999999,428.667,817.363,435.898,820.8689999999999,443.56699999999995,827.443,431.515,829.196,435.898,832.92,440.061,835.112,444.44300000000004,829.6339999999999,432.611,827.8810000000001,440.718,832.044,442.909,832.701,444.005,830.948,433.04900000000004,828.319,440.718,831.387,443.12800000000004,831.387,444.005,813.6389999999999,425.81800000000004,832.92,441.375,833.14,441.375,834.454,443.786,726.2610000000001,504.26,737.005,508.684,747.433,518.164,751.225,529.857,754.3860000000001,539.337,741.113,532.069,747.117,538.073,749.961,541.549,752.174,542.813,737.321,527.012,744.273,537.125,747.117,534.913,747.117,530.489,733.529,531.753,739.217,535.229,742.693,533.3330000000001,742.693,528.5930000000001,729.737,531.437,735.425,533.649,738.9010000000001,531.437,739.8489999999999,528.909
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,817.842,419.095,812.623,422.499,811.715,430.89599999999996,815.573,439.975,818.296,447.918,824.197,433.62,828.2819999999999,440.655,831.2330000000001,445.421,834.637,448.37199999999996,828.7360000000001,434.98199999999997,828.055,439.06699999999995,830.0980000000001,442.69800000000004,831.687,447.01,830.0980000000001,434.98199999999997,828.7360000000001,438.61300000000006,828.055,441.79,831.2330000000001,445.875,830.0980000000001,436.57,830.779,438.61300000000006,826.013,440.42800000000005,830.552,445.421,726.576,508.713,736.947,514.2230000000001,747.6410000000001,524.9169999999999,750.558,536.5840000000001,752.826,545.658,738.243,537.88,746.669,544.038,751.206,545.982,752.826,545.658,735.9739999999999,533.019,741.16,542.4169999999999,744.076,540.797,745.373,536.908,731.7610000000001,530.751,734.03,538.852,737.2710000000001,538.2040000000001,740.187,534.639,727.873,527.51,729.169,536.5840000000001,731.7610000000001,535.936,735.002,534.639
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,819.183,419.841,812.883,424.186,810.4939999999999,433.093,813.9689999999999,442.434,815.925,451.775,820.921,434.83099999999996,824.831,443.30300000000005,829.176,448.082,833.304,452.86199999999997,820.704,434.39599999999996,827.6560000000001,440.914,828.5239999999999,445.91,830.914,450.472,824.3969999999999,433.745,827.438,438.958,827.438,442.434,828.09,446.345,825.2660000000001,432.876,827.221,438.958,827.6560000000001,440.47900000000004,829.393,448.73400000000004,726.2539999999999,512.601,736.299,518.109,746.02,528.4780000000001,749.584,541.115,752.176,551.16,736.947,543.707,742.455,548.243,746.992,550.511,750.88,550.511,736.623,535.93,738.243,546.947,741.159,545.975,742.455,542.735,731.763,533.6619999999999,733.707,544.679,736.299,543.383,737.595,539.1709999999999,726.9019999999999,533.986,728.846,541.115,730.791,540.7909999999999,732.087,537.875
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,819.758,425.958,814.4730000000001,428.283,810.8789999999999,434.414,811.302,444.349,815.107,454.07199999999995,822.294,441.389,826.7330000000001,449.845,829.4810000000001,454.07199999999995,831.172,457.24300000000005,825.2539999999999,442.658,828.6360000000001,447.30800000000005,828.6360000000001,451.324,829.693,454.495,826.5219999999999,440.966,829.27,446.04,827.79,447.94199999999995,826.7330000000001,450.69,826.7330000000001,440.121,828.002,444.349,828.002,445.194,826.7330000000001,447.097,727.278,519.762,736.9119999999999,525.078,746.8789999999999,536.0419999999999,749.5369999999999,547.005,752.195,555.976,742.56,536.374,748.2080000000001,548.6659999999999,749.5369999999999,553.65,750.202,556.64,737.245,539.0319999999999,740.235,549.663,742.2280000000001,552.321,744.221,549.663,732.5930000000001,538.367,734.255,549.331,736.9119999999999,549.995,739.238,547.3380000000001,727.942,539.364,730.268,547.3380000000001,731.597,548.3340000000001,734.255,548.6659999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,822.43,429.809,815.62,432.664,809.4689999999999,438.376,809.4689999999999,447.163,809.4689999999999,454.19300000000004,821.551,446.944,825.066,453.974,826.824,457.269,829.24,460.784,825.066,448.70099999999996,827.702,451.11800000000005,828.3610000000001,454.63300000000004,828.581,456.17,826.3839999999999,448.921,827.702,450.898,827.4830000000001,452.655,828.801,453.754,825.725,450.019,827.263,450.67800000000005,828.801,448.26199999999994,828.801,454.19300000000004,728.799,525.6619999999999,738.207,529.694,747.28,540.7819999999999,749.632,552.878,749.9680000000001,562.286,740.56,554.558,745.936,558.254,748.96,558.9259999999999,751.312,560.27,735.183,553.55,740.2239999999999,557.246,741.904,554.558,743.248,550.862,731.487,549.854,733.8389999999999,555.23,736.5269999999999,551.198,738.88,547.502,727.791,544.814,730.143,550.19,732.831,549.518,733.1669999999999,545.15
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,824.375,433.715,815.993,436.02,807.6110000000001,442.935,806.564,450.47900000000004,806.1439999999999,454.46,818.927,452.365,823.956,460.746,823.956,461.166,819.346,458.022,821.232,455.50800000000004,821.232,460.327,824.794,460.95599999999996,826.051,458.23199999999997,825.632,456.765,826.051,459.28,823.327,462.63199999999995,824.794,462.423,826.051,458.651,826.051,461.166,825.2130000000001,462.63199999999995,824.584,462.63199999999995,728.955,529.8,738.2660000000001,534.788,746.579,545.429,749.571,557.067,751.567,564.383,744.2510000000001,541.771,748.2410000000001,554.4069999999999,749.904,561.39,750.9019999999999,567.375,738.2660000000001,542.768,740.5930000000001,557.4,742.921,562.388,743.586,560.725,732.945,543.766,735.273,557.4,737.933,561.39,739.596,559.727,728.622,545.761,730.285,555.737,732.28,559.395,734.94,560.06
PonerseDePie,Descansar,Pausa,Neutral,0.0,830.569,436.73699999999997,820.316,436.94199999999995,809.6519999999999,442.889,805.551,449.246,804.936,454.37199999999996,817.24,455.398,809.447,465.036,809.447,465.856,807.192,451.296,820.7260000000001,463.6,812.7280000000001,465.856,825.442,464.83099999999996,826.058,465.856,820.931,461.96,825.237,464.626,826.058,463.805,828.518,464.01,821.956,464.215,825.648,465.241,828.7239999999999,464.421,828.7239999999999,464.215,730.0369999999999,534.83,738.42,538.672,747.502,549.849,750.645,561.375,752.0419999999999,571.505,745.057,550.548,750.296,563.122,750.645,568.361,752.0419999999999,572.203,739.4680000000001,554.04,742.262,565.9159999999999,742.961,565.9159999999999,742.612,561.725,734.2289999999999,552.294,737.023,565.567,738.77,563.471,739.1189999999999,559.629,730.7360000000001,555.0880000000001,733.53,563.471,733.88,562.773,733.88,558.93
PonerseDePie,Descansar,Pausa,Neutral,0.0,833.8560000000001,443.608,823.695,443.39599999999996,812.4760000000001,447.841,802.528,452.921,805.914,459.483,820.944,458.213,820.308,470.06699999999995,822.637,474.301,824.33,474.936,827.5060000000001,460.33,827.082,469.43199999999996,828.352,471.972,828.352,473.24199999999996,831.1039999999999,461.6,828.564,467.315,828.352,471.337,828.1410000000001,473.031,834.703,463.505,831.951,468.162,829.622,469.644,827.929,472.184,733.419,539.577,741.4760000000001,544.612,749.868,555.354,752.8889999999999,566.768,752.8889999999999,576.8380000000001,742.1469999999999,569.117,752.2180000000001,569.453,752.2180000000001,573.146,753.225,576.503,739.1260000000001,564.082,743.154,571.467,745.84,570.46,747.182,567.775,736.105,562.739,738.1189999999999,569.453,741.4760000000001,568.446,743.49,564.418,733.419,558.375,735.7689999999999,565.761,737.783,565.761,740.804,562.739
PonerseDePie,Descansar,Pausa,Neutral,0.0,841.962,448.17199999999997,830.809,448.17199999999997,817.137,453.389,810.6610000000001,460.765,809.0419999999999,464.723,824.513,463.103,820.0160000000001,474.796,818.7560000000001,472.278,817.677,468.32,829.01,467.961,821.455,476.415,821.814,472.99800000000005,822.3539999999999,470.119,831.169,472.278,823.433,478.214,823.9730000000001,474.976,823.9730000000001,471.019,831.529,476.595,825.952,479.29400000000004,825.592,475.51599999999996,826.672,474.61699999999996,736.471,544.346,744.6339999999999,549.788,751.7769999999999,558.971,755.518,571.556,756.198,581.759,744.9739999999999,574.617,753.137,578.3580000000001,755.518,576.998,757.2189999999999,578.698,742.934,574.2769999999999,747.695,576.998,750.076,573.937,750.416,569.515,739.5319999999999,571.216,742.934,574.617,745.314,571.556,747.695,567.474,737.1519999999999,565.774,740.553,570.535,743.2739999999999,569.515,744.294,566.4540000000001
PonerseDePie,Descansar,Pausa,Neutral,0.0,845.044,456.522,834.1139999999999,456.522,823.913,459.983,820.451,464.902,819.7230000000001,468.181,829.924,470.185,821.909,479.475,818.265,476.925,820.2689999999999,473.464,834.1139999999999,476.014,823.3660000000001,483.119,822.091,479.111,822.82,476.74300000000005,836.482,480.022,826.2810000000001,485.305,825.37,481.115,827.0089999999999,477.836,838.122,483.483,828.831,486.215,828.467,482.39,829.56,480.75,739.568,549.085,745.783,554.265,753.38,562.898,756.834,574.293,759.2510000000001,583.617,749.927,576.711,750.273,578.092,756.834,579.818,758.9060000000001,584.308,745.783,572.221,749.237,578.783,750.618,577.056,751.654,576.365,745.0930000000001,571.531,747.165,577.401,748.546,574.639,749.237,571.876,743.0210000000001,568.768,745.438,575.3290000000001,745.0930000000001,573.6030000000001,746.819,571.531
PonerseDePie,Descansar,Pausa,Neutral,0.0,849.057,466.083,840.6460000000001,464.91,832.039,466.279,826.17,471.365,826.757,474.88599999999997,838.69,474.29900000000004,829.887,485.05800000000005,824.605,486.036,821.28,485.841,843.189,480.36300000000006,832.039,488.775,828.1260000000001,486.819,826.561,484.08,845.928,484.471,833.799,491.12199999999996,831.061,487.99199999999996,831.452,484.86300000000006,846.9060000000001,488.18800000000005,837.125,491.905,834.3860000000001,489.75300000000004,835.56,487.406,742.09,552.212,748.102,556.102,754.113,565.65,759.064,577.32,760.4789999999999,586.515,749.87,578.734,756.235,584.039,757.296,581.564,756.5889999999999,581.21,750.577,579.795,755.882,580.856,754.467,578.381,755.882,576.259,750.577,577.32,755.528,581.21,754.467,575.552,755.882,574.844,754.113,572.7230000000001,754.821,579.442,757.296,580.503,756.5889999999999,573.076
PonerseDePie,Descansar,Pausa,Neutral,0.0,859.8839999999999,465.221,850.696,465.221,841.091,469.398,838.168,475.244,835.8710000000001,480.256,849.235,478.585,841.7180000000001,488.399,834.618,493.411,827.727,496.96,853.4110000000001,483.805,845.059,492.99300000000005,837.959,496.75199999999995,831.695,498.42199999999997,856.334,487.98199999999997,848.4,494.87199999999996,842.971,496.75199999999995,837.959,496.96,858.6310000000001,491.74,851.1139999999999,495.29,846.52,496.334,843.597,496.543,740.88,550.048,748.4839999999999,555.2330000000001,756.434,565.948,761.273,577.354,763.0010000000001,586.341,750.558,578.0459999999999,754.706,580.811,760.582,581.8480000000001,763.0010000000001,585.304,749.5210000000001,576.663,752.632,579.428,756.78,577.354,759.545,576.663,748.1389999999999,572.515,751.595,574.935,755.3969999999999,573.552,756.78,570.096,748.83,566.985,751.2489999999999,572.515,754.015,569.405,754.36,569.405
PonerseDePie,Descansar,Pausa,Neutral,0.0,870.03,465.215,860.4119999999999,468.079,851.613,474.01300000000003,848.953,481.175,846.0880000000001,486.7,859.3889999999999,483.836,852.432,495.09,845.8839999999999,500.20599999999996,836.471,504.912,865.528,487.723,855.706,498.36400000000003,846.702,502.04699999999997,840.768,504.912,868.802,490.588,859.185,498.773,853.8639999999999,499.592,849.158,499.18300000000005,871.053,493.658,862.459,498.36400000000003,857.3430000000001,498.36400000000003,854.069,499.18300000000005,745.33,551.948,750.826,557.445,757.01,566.72,762.164,578.057,764.568,587.677,753.575,580.462,763.538,584.928,773.1569999999999,580.806,776.5930000000001,580.806,754.949,580.119,770.065,578.745,775.562,574.966,777.967,570.8430000000001,753.918,577.37,768.347,573.248,774.188,570.156,776.936,566.033,756.323,573.935,768.691,566.033,773.1569999999999,565.69,775.562,565.003
PonerseDePie,Descansar,Pausa,Neutral,0.0,880.1060000000001,461.98800000000006,870.6360000000001,468.51199999999994,862.2180000000001,476.93,860.534,485.348,858.85,492.714,870.846,485.98,865.795,496.923,859.692,503.23699999999997,852.747,506.814,876.7389999999999,489.13699999999994,869.794,500.08,862.8489999999999,505.131,857.377,508.91900000000004,880.948,491.031,874.2130000000001,500.08,869.1619999999999,503.026,864.322,504.71,884.315,493.135,876.949,499.028,872.53,500.711,869.5830000000001,501.764,745.909,552.547,751.6139999999999,558.609,757.676,568.238,764.095,578.5790000000001,766.235,587.138,754.467,580.005,765.878,584.998,773.7230000000001,581.075,778.003,579.2919999999999,755.18,579.2919999999999,767.6610000000001,577.866,774.08,575.013,779.7860000000001,571.447,755.18,575.013,768.018,572.16,773.367,569.664,778.3589999999999,566.455,755.893,572.873,765.878,563.9580000000001,772.297,563.9580000000001,776.576,563.245
PonerseDePie,Descansar,Pausa,Neutral,0.0,890.137,462.305,880.665,468.37699999999995,872.4060000000001,480.036,872.4060000000001,489.50800000000004,871.192,496.55199999999996,882.6080000000001,487.565,877.75,501.41,872.4060000000001,506.51,866.334,512.582,888.68,489.022,882.8510000000001,501.895,876.293,507.23900000000003,870.706,509.668,892.809,489.751,887.951,499.71,881.8789999999999,502.624,875.321,505.296,896.209,490.23699999999997,890.137,497.76599999999996,885.0360000000001,499.71,881.15,500.92400000000004,746.302,550.736,753.436,556.444,759.1439999999999,565.005,765.565,577.49,766.992,586.052,754.863,577.134,757.717,579.274,767.705,582.841,769.132,584.625,756.6469999999999,569.6419999999999,763.7810000000001,574.637,772.699,577.49,777.337,578.9169999999999,757.0039999999999,565.7180000000001,764.495,567.502,774.1260000000001,570.7130000000001,779.834,572.139,755.22,559.297,766.278,561.438,774.4830000000001,563.221,779.834,564.648
PonerseDePie,Descansar,Pausa,Neutral,0.0,898.347,456.20099999999996,889.597,465.209,883.163,478.85,883.42,490.17400000000004,884.45,498.92400000000004,895.002,486.056,891.913,498.92400000000004,886.5089999999999,506.38800000000003,881.6189999999999,512.565,901.693,486.31300000000005,895.7739999999999,500.726,889.082,506.13,883.42,509.73400000000004,905.811,484.51199999999994,900.4060000000001,496.608,892.171,502.527,885.222,506.645,907.87,479.36400000000003,903.495,491.718,897.575,494.806,887.538,501.241,747.3389999999999,548.895,753.76,554.9590000000001,757.683,564.946,764.817,574.577,768.7410000000001,582.781,753.403,569.226,756.97,577.0740000000001,764.46,579.57,768.7410000000001,582.781,752.3330000000001,563.163,758.3969999999999,569.5830000000001,769.097,571.7230000000001,774.091,573.863,752.689,559.952,759.467,563.519,769.097,566.016,774.804,564.946,753.046,554.245,761.9630000000001,557.812,769.454,560.309,773.7339999999999,560.309
PonerseDePie,Descansar,Pausa,Neutral,0.0,906.794,450.535,899.068,460.32,894.433,475.77099999999996,896.2360000000001,488.389,896.7510000000001,497.402,906.279,483.23900000000003,903.446,498.43199999999996,898.553,503.84,894.433,508.73199999999997,911.686,482.209,908.081,496.37199999999996,902.931,500.49199999999996,897.008,503.325,915.034,478.861,912.716,488.389,906.5360000000001,492.25199999999995,902.416,496.629,917.352,473.968,915.291,481.17900000000003,910.6560000000001,482.466,906.5360000000001,484.269,748.22,547.731,753.368,552.512,757.413,561.337,763.664,571.265,767.341,580.826,756.31,573.839,766.238,580.4580000000001,763.296,577.149,771.018,579.7230000000001,757.413,573.839,763.296,577.149,763.296,574.207,770.6510000000001,576.781,757.413,571.265,765.135,576.413,765.503,574.207,763.296,568.323,759.987,567.956,764.0319999999999,571.633,765.135,568.691,764.7669999999999,567.5880000000001
PonerseDePie,Descansar,Pausa,Neutral,0.0,910.5830000000001,444.414,905.04,455.23699999999997,903.9839999999999,471.075,906.887,482.95300000000003,908.9989999999999,491.664,916.39,478.202,915.07,490.87199999999996,911.1110000000001,496.415,907.1510000000001,501.431,921.669,473.978,918.238,484.801,913.4860000000001,487.968,910.319,489.024,923.7810000000001,468.171,922.461,475.298,917.446,475.56199999999995,912.9580000000001,474.77,923.253,461.57199999999995,924.573,468.171,920.35,470.811,915.5980000000001,468.963,748.7230000000001,545.462,752.6460000000001,548.672,756.57,557.589,761.92,568.29,766.558,577.2080000000001,753.716,570.0740000000001,761.564,576.851,761.564,574.354,761.92,573.998,755.857,570.7869999999999,760.4939999999999,574.354,758.71,569.717,767.2710000000001,574.354,755.857,568.29,759.424,573.284,758.3530000000001,567.577,758.71,564.01,757.997,564.7230000000001,759.067,571.501,761.564,573.641,759.78,564.367
PonerseDePie,Descansar,Pausa,Neutral,0.0,914.7189999999999,432.00800000000004,910.4169999999999,445.675,910.67,462.379,914.7189999999999,475.286,917.7560000000001,483.385,923.577,468.959,923.324,479.588,920.2869999999999,484.397,916.997,487.181,927.88,463.644,928.3860000000001,470.98400000000004,924.59,473.00800000000004,918.7689999999999,471.996,928.6389999999999,456.05199999999996,930.4110000000001,463.897,926.3610000000001,465.92199999999997,921.046,467.69300000000004,927.3739999999999,449.218,931.17,456.05199999999996,929.398,458.07599999999996,926.1080000000001,460.101,747.26,542.851,750.363,546.298,754.4989999999999,554.571,759.325,563.533,763.461,573.874,750.363,564.2230000000001,752.7760000000001,565.257,755.533,569.049,755.188,568.7040000000001,760.704,566.2909999999999,758.291,569.393,754.154,565.602,753.465,568.7040000000001,760.704,566.2909999999999,753.12,566.2909999999999,755.878,567.67,754.8439999999999,568.014,754.154,558.018,755.878,565.946,755.878,566.2909999999999,755.188,566.2909999999999
