Accion,Actividad,Categoria,Emocion,person,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,871.0369999999999,860.783,932.717,838.737,919.4760000000001,771.2130000000001,829.951,791.743,733.046,787.3539999999999,959.1239999999999,900.4110000000001,1050.12,992.895,962.043,1011.97,920.9580000000001,919.4739999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,873.971,865.182,935.622,840.2239999999999,922.4110000000001,780.023,829.952,799.112,727.172,790.323,962.048,900.4019999999999,1051.62,991.3939999999999,964.9789999999999,1011.99,926.811,916.559
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,856.3610000000001,875.429,934.168,847.535,915.087,785.9060000000001,821.1289999999999,802.0419999999999,719.8389999999999,794.7310000000001,963.528,898.93,1054.55,986.997,965.0089999999999,1013.46,922.414,925.357
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,862.25,879.85,935.632,846.086,916.544,787.3510000000001,812.334,803.502,715.431,802.0319999999999,967.946,900.4019999999999,1057.49,982.612,967.92,1014.88,922.421,928.2819999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,866.6189999999999,882.803,932.704,843.1360000000001,909.2130000000001,788.822,806.461,804.9739999999999,711.0110000000001,804.9580000000001,970.865,900.405,1058.97,981.153,969.415,1014.92,920.959,935.6389999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,871.048,884.247,932.698,838.76,910.67,787.367,0.0,0.0,0.0,0.0,973.794,901.8639999999999,1060.42,979.71,970.88,1016.36,920.946,926.814
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,876.923,882.7769999999999,932.7,841.672,916.549,787.382,0.0,0.0,0.0,0.0,972.3380000000001,900.404,1063.34,979.677,972.3589999999999,1016.4,918.0219999999999,928.279
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,878.3839999999999,887.188,926.83,841.67,909.203,788.8439999999999,794.697,815.209,699.285,815.253,972.326,901.8639999999999,1063.38,978.221,975.2489999999999,1017.83,916.541,932.704
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,885.699,895.9939999999999,923.8839999999999,841.689,863.706,800.57,791.789,816.72,699.298,816.721,970.8760000000001,898.95,1064.83,979.6460000000001,976.725,1017.86,915.081,940.044
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,885.7330000000001,896.005,922.429,843.15,856.3689999999999,802.0419999999999,791.7489999999999,818.169,696.328,816.765,972.346,898.951,1066.27,978.232,976.7639999999999,1019.32,913.6189999999999,929.7660000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,887.182,897.4730000000001,922.431,846.091,869.57,800.58,788.822,818.202,693.3969999999999,819.655,970.867,903.323,1067.76,978.2310000000001,978.2280000000001,1019.34,915.0830000000001,932.696
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,0.0,0.0,922.415,849.0089999999999,857.845,802.05,785.915,819.65,691.967,821.1289999999999,972.335,900.4119999999999,1069.22,978.2310000000001,979.681,1020.8,913.622,932.694
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,0.0,0.0,925.355,849.01,881.321,802.023,0.0,0.0,0.0,0.0,972.336,901.8639999999999,1070.69,978.232,981.148,1020.8,913.612,932.697
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,894.538,900.3969999999999,922.4119999999999,849.0260000000001,862.2280000000001,800.574,787.342,819.685,690.453,828.438,973.816,901.862,1072.14,979.6510000000001,982.595,1022.23,912.1510000000001,935.6339999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,893.074,901.883,923.8969999999999,850.471,853.449,802.058,785.885,819.648,687.533,828.438,976.721,901.8789999999999,1072.17,979.6519999999999,984.077,1022.24,912.1489999999999,934.16
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,900.405,909.183,923.8919999999999,851.9630000000001,851.946,804.9830000000001,782.9739999999999,818.201,686.081,827.003,978.2239999999999,903.334,1073.62,979.674,984.0989999999999,1022.26,912.154,940.0310000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,900.398,915.053,925.365,850.4910000000001,854.909,802.06,782.959,816.73,686.059,826.995,981.1519999999999,903.3430000000001,1073.66,979.688,985.558,1022.25,910.671,937.1060000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,875.454,898.934,925.3789999999999,851.9689999999999,862.2280000000001,802.043,784.4060000000001,815.2589999999999,687.5039999999999,825.5089999999999,988.49,909.216,1076.57,979.697,988.471,1023.69,909.212,934.171
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,0.0,0.0,929.7589999999999,854.887,865.188,802.029,784.436,813.803,686.064,819.673,991.41,909.201,1079.5,981.15,989.948,1023.69,913.5980000000001,942.977
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,904.804,916.568,928.303,853.414,862.222,803.4889999999999,782.941,810.83,684.585,816.738,994.37,907.7360000000001,1083.89,984.074,989.932,1023.73,918.028,959.122
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,907.73,919.49,929.7669999999999,851.948,863.692,802.0419999999999,784.432,804.987,689.0239999999999,812.336,997.296,906.2739999999999,1083.92,987.01,989.962,1023.74,919.493,950.305
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,912.1560000000001,922.426,932.7130000000001,853.4119999999999,866.655,803.485,785.8889999999999,803.505,690.459,806.46,1003.17,906.2819999999999,1085.36,991.3919999999999,989.966,1023.74,910.669,925.352
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,919.498,932.6669999999999,937.102,856.3560000000001,865.185,804.9580000000001,784.4060000000001,802.0239999999999,690.465,804.955,1009.02,909.22,1086.81,992.8560000000001,991.4119999999999,1025.16,910.683,932.7
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,925.347,929.7669999999999,935.6339999999999,854.9069999999999,866.6239999999999,805.0010000000001,782.9789999999999,800.571,690.495,803.497,1007.56,906.279,1086.82,992.8689999999999,991.404,1025.16,912.1519999999999,907.7389999999999
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,928.2819999999999,931.217,944.448,862.222,871.047,806.446,782.961,800.578,690.4939999999999,803.4830000000001,1013.44,912.1360000000001,1086.84,994.345,991.4119999999999,1025.17,919.4830000000001,954.717
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,919.4830000000001,928.2710000000001,944.448,860.76,875.441,806.429,785.9069999999999,802.0139999999999,691.922,803.513,1013.42,910.697,1086.83,994.3539999999999,991.395,1025.18,909.2139999999999,906.2769999999999
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,915.0980000000001,925.345,947.393,863.7,875.4580000000001,806.444,785.908,800.575,691.9630000000001,803.5260000000001,1016.39,913.6310000000001,1086.83,994.3430000000001,991.404,1025.17,907.732,901.8710000000001
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,926.82,923.8939999999999,948.8539999999999,862.22,876.931,804.9830000000001,787.341,802.0189999999999,693.4069999999999,804.948,1016.39,913.6160000000001,1086.84,992.928,991.3939999999999,1025.18,915.078,926.818
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,928.2919999999999,922.413,947.382,859.29,878.375,803.5360000000001,787.357,799.112,694.867,803.539,1014.91,912.125,1086.82,992.923,991.414,1025.15,919.492,929.748
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,923.8969999999999,925.3580000000001,948.857,859.2819999999999,881.3,802.034,791.785,796.166,696.328,803.523,1016.37,912.153,1086.82,994.341,991.403,1025.16,919.4860000000001,967.929
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,923.883,913.607,947.3639999999999,853.419,884.242,797.63,799.1080000000001,790.32,699.294,803.4910000000001,1010.5,906.2860000000001,1085.39,992.918,989.966,1025.16,925.365,956.19
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,929.76,913.595,948.831,851.9760000000001,887.171,793.2389999999999,806.447,787.3480000000001,708.105,803.4860000000001,1011.97,909.192,1085.37,994.3389999999999,989.947,1025.14,915.0830000000001,928.297
SoltarObjeto,Acomodar,Trabajo,Neutral,0.0,0.0,0.0,953.24,853.419,897.477,788.842,821.133,781.5169999999999,721.328,803.4939999999999,1010.5,910.6560000000001,1085.35,992.914,988.49,1023.74,915.073,909.205
Apoyarse,Descansar,Pausa,Neutral,0.0,929.735,910.666,950.314,847.5369999999999,900.3839999999999,785.904,835.801,777.0930000000001,738.94,802.04,1004.64,906.2739999999999,1083.91,992.924,987.029,1023.73,915.081,923.8860000000001
Apoyarse,Descansar,Pausa,Neutral,0.0,922.3810000000001,910.7180000000001,950.315,840.2139999999999,907.743,781.4860000000001,850.5139999999999,769.709,760.949,799.11,1001.68,903.34,1083.88,992.903,987.0139999999999,1023.72,915.076,912.1510000000001
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,956.172,841.678,926.835,782.949,873.9889999999999,760.93,784.45,794.702,995.836,903.329,1083.88,992.9110000000001,985.557,1023.71,923.8969999999999,916.555
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,960.595,840.206,935.6239999999999,777.091,898.936,753.605,806.472,790.32,994.3739999999999,906.275,1082.44,992.9,985.544,1023.72,926.829,913.6239999999999
Apoyarse,Descansar,Pausa,Neutral,0.0,869.555,879.837,957.6560000000001,840.201,941.5,774.1410000000001,919.47,746.26,832.85,785.8789999999999,989.9580000000001,909.2189999999999,1080.98,992.8969999999999,985.5369999999999,1023.7,926.831,925.3510000000001
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,964.9839999999999,849.018,950.324,784.421,945.9110000000001,740.37,860.7639999999999,778.556,985.555,912.1360000000001,1079.49,994.336,984.096,1023.7,928.2869999999999,928.297
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,962.054,846.0830000000001,951.7860000000001,780.0060000000001,966.454,740.373,879.8560000000001,777.0880000000001,984.087,913.61,1076.57,994.37,982.625,1023.69,928.279,929.757
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,963.5189999999999,850.4910000000001,953.238,777.085,995.821,736.005,994.347,769.7510000000001,982.613,913.6139999999999,1075.1,995.811,981.1560000000001,1023.7,926.821,931.2389999999999
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,959.1410000000001,841.676,953.2639999999999,772.686,1020.78,737.449,1011.96,760.936,984.076,915.0930000000001,1073.66,997.2760000000001,981.1560000000001,1023.69,922.428,919.4860000000001
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,959.107,840.2189999999999,957.6610000000001,768.297,1039.88,738.91,1029.58,740.382,979.67,913.63,1072.17,995.824,981.13,1023.68,923.89,912.1510000000001
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,959.117,841.683,960.597,766.809,1053.1,741.8389999999999,1044.25,740.405,976.753,915.085,1069.24,997.279,981.1260000000001,1022.25,920.955,912.1560000000001
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,959.102,840.2080000000001,965.0010000000001,765.335,1066.27,743.342,1057.47,744.7719999999999,976.727,915.076,1067.74,998.758,979.658,1022.25,922.43,913.6210000000001
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,957.6419999999999,832.8610000000001,969.3839999999999,765.328,1073.61,747.727,1067.75,747.712,972.321,916.558,1063.33,1000.2,978.227,1022.27,928.284,915.0830000000001
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,956.189,829.942,973.791,763.857,1086.83,752.1360000000001,1069.21,755.058,969.4019999999999,915.087,1058.93,1000.24,978.185,1023.7,925.365,909.2139999999999
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,959.135,832.8580000000001,975.2819999999999,763.863,1089.77,755.07,1070.68,756.5360000000001,967.937,916.562,1053.08,1003.18,976.7180000000001,1023.7,928.298,920.952
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,959.1410000000001,829.939,978.203,763.862,1091.25,757.9810000000001,1066.3,760.928,964.9860000000001,915.0939999999999,1050.14,1004.65,975.2669999999999,1023.68,932.691,932.701
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,962.054,824.071,979.666,762.4,1095.63,759.477,1066.29,765.3530000000001,963.518,919.4889999999999,1045.72,1006.12,973.793,1023.68,1004.63,884.248
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,963.52,818.202,985.556,763.8539999999999,1100.04,759.477,1069.23,766.817,959.135,916.55,1039.89,1007.56,970.8560000000001,1022.24,1006.09,885.7130000000001
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,963.5369999999999,818.188,992.888,756.55,1101.54,758.0169999999999,1069.23,765.3480000000001,956.197,909.21,1036.93,1009.01,969.4169999999999,1020.8,1007.57,893.061
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,962.07,815.2510000000001,994.35,756.5269999999999,1102.99,757.9910000000001,1072.17,760.937,0.0,0.0,0.0,0.0,0.0,0.0,963.5319999999999,929.762
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,0.0,0.0,997.302,755.045,1105.91,756.549,1072.17,756.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,966.4630000000001,815.24,1000.22,753.6139999999999,1105.95,756.557,1076.56,756.525,0.0,0.0,0.0,0.0,0.0,0.0,960.576,931.2239999999999
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,964.997,807.9119999999999,998.758,752.117,1108.83,757.992,1073.63,760.93,941.502,882.784,1019.3,1007.58,962.069,1019.31,966.4639999999999,920.956
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,964.998,806.457,1004.63,750.673,1108.88,757.9939999999999,1072.16,762.4169999999999,934.17,882.7819999999999,1010.51,1004.62,960.5980000000001,1016.4,954.716,916.548
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,960.61,806.439,1000.22,747.73,1108.87,756.56,1082.43,757.992,928.2919999999999,866.632,1004.62,1003.16,959.118,1017.83,954.725,919.4889999999999
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,959.1080000000001,804.975,998.762,746.2610000000001,1108.88,755.073,1075.1,755.074,928.2869999999999,873.972,1000.22,1001.7,957.665,1017.85,1000.23,897.4689999999999
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,957.6469999999999,803.497,998.765,743.3389999999999,1108.85,752.132,1050.14,780.029,920.95,856.3610000000001,997.288,997.306,956.204,1016.38,998.768,909.202
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,957.643,802.0310000000001,1000.23,741.86,1108.83,749.177,1044.26,785.88,916.54,857.821,994.347,992.8889999999999,960.5880000000001,1014.91,1003.16,918.0139999999999
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,954.715,800.578,995.828,740.3660000000001,1105.93,746.2669999999999,1038.38,784.431,912.143,856.3539999999999,989.947,984.078,956.194,1014.92,1006.09,909.215
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,950.315,799.096,992.9,737.426,1104.46,744.7660000000001,1039.86,785.877,912.1560000000001,865.173,989.948,991.425,956.197,1014.89,1006.1,907.747
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,947.372,793.2339999999999,988.4839999999999,734.508,1101.54,741.8380000000001,1029.6,790.2739999999999,904.796,859.306,948.8480000000001,926.818,0.0,0.0,1007.57,909.207
Apoyarse,Descansar,Pausa,Neutral,0.0,0.0,0.0,944.454,790.314,984.078,727.174,1098.57,738.908,1028.13,788.8380000000001,903.324,857.842,948.8389999999999,926.821,965.0010000000001,1006.09,1009.03,906.2810000000001
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,938.576,790.275,981.1460000000001,724.257,1092.71,735.955,1028.13,790.298,898.918,853.4169999999999,942.97,915.086,965.005,998.76,1001.7,907.74
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,932.681,785.8889999999999,976.721,721.312,1088.34,730.11,1041.33,784.422,888.669,850.4789999999999,934.155,909.2180000000001,964.9889999999999,995.818,1000.23,906.268
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,929.7339999999999,782.9680000000001,972.3489999999999,716.914,1085.35,722.815,1044.28,780.015,884.2769999999999,849.015,941.5010000000001,922.427,959.135,1001.71,1001.69,901.8689999999999
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,923.9019999999999,778.55,969.408,712.502,1076.58,721.301,1042.8,782.945,882.788,843.1419999999999,929.7869999999999,912.1519999999999,957.669,995.84,1000.22,893.064
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,919.471,769.762,963.52,706.622,1072.18,719.826,1044.27,781.5,879.846,834.3589999999999,934.172,923.882,957.658,1004.63,1001.7,884.258
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,912.128,765.326,960.58,699.279,1067.77,716.887,1042.79,781.518,872.513,828.4630000000001,932.679,920.9680000000001,957.637,1004.65,1000.23,875.442
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,907.753,756.5319999999999,956.1669999999999,693.409,1060.44,713.944,1041.36,782.982,865.178,818.186,926.813,913.615,956.186,1003.15,997.289,866.638
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,901.8530000000001,746.252,950.325,686.059,1054.55,711.015,1041.36,780.034,859.294,810.852,918.01,909.2139999999999,954.7080000000001,1003.15,995.834,863.698
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,898.904,740.385,951.7660000000001,677.26,1050.11,711.015,1041.32,781.4939999999999,851.9910000000001,803.51,913.6010000000001,909.222,950.329,1000.22,991.427,851.9630000000001
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,894.54,728.6419999999999,944.441,669.8969999999999,1041.36,711.013,1039.9,781.475,847.566,791.752,906.28,903.3330000000001,945.946,992.9069999999999,989.939,838.738
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,888.658,719.819,944.427,661.096,1038.4,711.064,1039.89,781.493,840.193,782.954,898.908,893.069,938.556,981.164,981.1560000000001,837.2760000000001
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,885.688,709.5310000000001,937.1089999999999,649.363,1029.6,711.0269999999999,1039.87,780.025,834.3580000000001,768.2860000000001,888.668,881.304,929.735,972.341,981.1419999999999,832.865
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,882.805,696.328,935.6489999999999,642.011,1026.65,709.556,1038.41,778.535,831.405,755.063,881.299,866.648,912.1510000000001,959.1039999999999,978.195,821.128
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,881.316,689.0060000000001,935.6310000000001,631.745,1025.15,708.097,1036.94,777.065,827.015,741.8689999999999,873.97,853.433,898.904,945.925,978.2139999999999,813.7819999999999
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,879.8380000000001,674.3380000000001,934.184,622.956,1016.35,702.2130000000001,1035.45,772.676,821.128,728.6339999999999,865.1569999999999,838.7610000000001,878.4,929.783,972.337,806.444
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,879.825,664.059,935.655,614.137,1009.05,699.26,1028.12,768.2610000000001,818.186,713.97,856.3789999999999,826.998,859.29,910.711,969.403,810.8389999999999
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,878.4,652.316,941.485,603.839,1004.63,694.8589999999999,1022.26,763.883,815.2669999999999,700.763,850.466,815.2589999999999,838.7139999999999,891.587,973.797,796.1610000000001
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,876.9069999999999,643.4780000000001,941.497,595.064,998.765,690.477,1013.42,760.938,812.317,688.985,837.298,802.033,818.2080000000001,873.97,972.329,791.757
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,875.439,631.754,942.985,590.628,994.3489999999999,687.5260000000001,1004.6,758.0089999999999,806.447,674.3480000000001,828.454,784.4119999999999,803.533,850.5110000000001,960.584,782.9689999999999
PonerseDePie,Descansar,Pausa,Neutral,0.0,0.0,0.0,875.426,625.862,945.8960000000001,581.864,991.409,681.6610000000001,994.355,755.0880000000001,803.5269999999999,664.028,816.75,772.692,785.8860000000001,831.3939999999999,953.232,781.503
DarPaso,Caminar,Pausa,Neutral,0.0,0.0,0.0,873.98,615.628,947.367,577.447,988.4830000000001,678.721,984.096,746.2669999999999,800.572,650.8530000000001,807.929,756.555,769.775,806.472,938.58,777.092
DarPaso,Caminar,Pausa,Neutral,0.0,0.0,0.0,872.5060000000001,608.279,947.4019999999999,573.019,984.096,675.795,978.177,741.8660000000001,794.707,642.024,797.653,750.66,757.9810000000001,788.803,934.153,771.216
DarPaso,Caminar,Pausa,Neutral,0.0,0.0,0.0,869.582,599.437,948.836,567.137,981.173,672.826,970.877,737.457,790.316,630.289,788.8480000000001,740.373,746.284,766.803,932.69,766.813
DarPaso,Caminar,Pausa,Neutral,0.0,0.0,0.0,866.63,595.036,947.4,562.7669999999999,978.179,668.445,966.4689999999999,734.5189999999999,787.352,624.394,781.493,734.5219999999999,737.459,744.811,929.75,762.41
DarPaso,Caminar,Pausa,Neutral,0.0,0.0,0.0,863.721,589.168,945.945,559.802,976.752,671.3969999999999,962.046,722.804,782.9839999999999,617.053,771.2260000000001,727.18,731.5930000000001,725.707,928.27,757.987
DarPaso,Caminar,Pausa,Neutral,0.0,0.0,0.0,862.253,580.394,945.905,552.499,975.2610000000001,662.58,962.053,715.4119999999999,781.472,608.275,768.288,718.383,727.165,711.0169999999999,923.8789999999999,750.66
DarPaso,Caminar,Pausa,Neutral,0.0,0.0,0.0,859.307,577.438,944.433,549.524,975.2439999999999,661.113,962.055,711.0160000000001,775.6139999999999,603.857,763.8810000000001,709.556,725.7,696.3639999999999,920.935,744.78
DarPaso,Caminar,Pausa,Neutral,0.0,0.0,0.0,854.895,573.012,942.972,546.597,973.804,656.698,962.072,703.666,769.762,599.437,759.471,700.758,725.7080000000001,687.539,918.008,738.9119999999999
DarPaso,Caminar,Pausa,Neutral,0.0,0.0,0.0,851.9839999999999,568.614,938.56,542.206,973.78,649.354,966.444,697.813,766.793,595.031,757.997,694.88,724.2589999999999,675.83,916.544,733.039
DarPaso,Caminar,Pausa,Neutral,0.0,0.0,0.0,850.452,565.672,934.1519999999999,537.818,973.799,647.887,966.467,691.959,759.4910000000001,592.089,758.013,688.9860000000001,731.563,671.3789999999999,913.5989999999999,730.1039999999999
DarPaso,Caminar,Pausa,Neutral,0.0,0.0,0.0,841.697,559.844,929.7819999999999,536.322,970.882,640.55,969.3939999999999,683.137,756.551,584.768,755.056,678.74,733.052,669.905,910.6569999999999,727.163
DarPaso,Caminar,Pausa,Neutral,0.0,0.0,0.0,837.28,556.899,926.824,533.4209999999999,967.918,634.675,970.878,678.73,752.1239999999999,580.378,747.7389999999999,678.722,735.9780000000001,672.8639999999999,906.262,722.758
DarPaso,Caminar,Pausa,Neutral,0.0,0.0,0.0,834.323,552.4780000000001,919.498,531.941,960.584,627.356,972.336,672.8439999999999,744.807,575.951,744.78,675.802,737.426,677.2710000000001,903.3389999999999,719.82
DarPaso,Caminar,Pausa,Neutral,0.0,0.0,0.0,828.4680000000001,548.087,913.612,529.011,957.674,624.425,975.2669999999999,668.4639999999999,740.387,568.649,743.3330000000001,672.8480000000001,740.4,680.201,898.923,709.566
DarPaso,Caminar,Pausa,Neutral,0.0,0.0,0.0,821.115,545.151,907.743,526.049,953.2589999999999,620.02,972.3510000000001,658.174,734.5160000000001,565.686,741.842,662.576,740.3639999999999,678.7360000000001,895.992,705.14
DarPaso,Caminar,Pausa,Neutral,0.0,0.0,0.0,815.2610000000001,537.7869999999999,898.949,521.622,945.948,618.534,969.405,650.808,725.7239999999999,558.3580000000001,737.4639999999999,656.693,744.784,688.995,887.195,693.422
DarPaso,Caminar,Pausa,Neutral,0.0,0.0,0.0,809.367,533.395,894.525,517.252,941.508,615.601,966.444,647.873,721.306,552.46,733.07,647.906,744.7489999999999,691.922,884.2610000000001,687.547
DarPaso,Caminar,Pausa,Neutral,0.0,0.0,0.0,803.4860000000001,528.975,885.707,512.857,931.2389999999999,606.794,960.567,642.024,713.9830000000001,545.158,730.0930000000001,639.1030000000001,744.816,691.956,878.388,677.255
DarPaso,Caminar,Pausa,Neutral,0.0,0.0,0.0,793.2289999999999,521.655,876.93,508.43,925.3510000000001,603.878,956.165,639.115,709.534,536.317,725.699,636.141,744.758,690.47,872.502,668.462
DarPaso,Caminar,Pausa,Neutral,0.0,0.0,0.0,787.3710000000001,514.304,868.1210000000001,502.555,915.063,595.063,947.3789999999999,634.675,700.745,529.005,721.29,625.868,740.405,684.613,863.7260000000001,655.25
DarPaso,Caminar,Pausa,Neutral,0.0,828.445,407.158,781.477,505.48400000000004,862.25,498.173,906.25,593.568,938.584,627.357,694.8860000000001,515.794,718.341,615.589,736.008,675.76,859.2860000000001,650.83
DarPaso,Caminar,Pausa,Neutral,0.0,828.453,404.19800000000004,772.694,498.149,854.8939999999999,489.371,897.461,589.164,931.255,627.3290000000001,690.457,505.481,709.56,603.836,731.577,665.508,851.9730000000001,643.508
DarPaso,Caminar,Pausa,Neutral,0.0,825.5419999999999,401.269,768.2760000000001,487.884,849.015,486.416,888.6519999999999,586.25,925.3530000000001,622.95,684.5939999999999,495.213,705.1510000000001,599.436,725.702,655.253,850.4830000000001,640.544
DarPaso,Caminar,Pausa,Neutral,0.0,828.48,391.025,762.404,480.56800000000004,840.2239999999999,483.471,879.8510000000001,580.398,915.0939999999999,615.637,678.7360000000001,482.004,697.78,584.78,721.308,644.967,843.1519999999999,628.814
DarPaso,Caminar,Pausa,Neutral,0.0,825.545,389.54,757.985,474.67400000000004,835.808,480.542,872.498,580.377,909.175,615.569,675.784,470.279,691.933,577.406,713.9689999999999,631.763,837.265,625.863
DarPaso,Caminar,Pausa,Neutral,0.0,822.595,385.116,755.044,467.311,829.95,476.154,863.7230000000001,577.4490000000001,901.857,614.119,674.3389999999999,459.986,684.572,556.906,709.5219999999999,620.015,831.4060000000001,620.005
DarPaso,Caminar,Pausa,Neutral,0.0,821.1289999999999,379.246,749.194,460.00199999999995,825.523,471.726,859.279,575.97,896.0010000000001,612.65,672.868,451.17900000000003,680.198,548.058,703.696,603.882,827.012,614.149
DarPaso,Caminar,Pausa,Neutral,0.0,822.577,370.463,747.748,452.69300000000004,822.605,467.329,851.9739999999999,570.078,887.2139999999999,608.2819999999999,672.8430000000001,439.46,675.768,531.904,697.8380000000001,590.643,824.045,609.726
DarPaso,Caminar,Pausa,Neutral,0.0,819.679,363.11300000000006,746.279,449.69699999999995,819.6610000000001,462.921,850.47,565.7080000000001,884.2310000000001,608.2769999999999,671.393,435.02099999999996,674.346,523.134,696.326,571.592,819.6560000000001,602.406
DarPaso,Caminar,Pausa,Neutral,0.0,821.112,355.764,746.2719999999999,440.926,819.673,455.60900000000004,847.539,558.3530000000001,876.9069999999999,605.3009999999999,671.3919999999999,429.166,675.77,518.719,693.395,558.347,818.212,597.977
DarPaso,Caminar,Pausa,Neutral,0.0,816.7710000000001,346.98,747.7389999999999,438.0,824.056,452.66900000000004,850.456,558.3330000000001,873.995,605.31,671.4060000000001,427.69300000000004,681.668,520.183,693.432,548.094,821.112,595.057
